0,9
0,20
0,5
0,2
0,10
0,14
0,18
1,18
1,8
1,15
1,10
1,7
1,6
2,14
2,9
2,17
2,21
2,11
2,3
2,18
3,8
3,18
3,19
3,9
3,23
3,17
3,15
4,11
4,21
4,22
4,23
4,9
4,15
4,10
4,6
4,13
4,7
5,16
5,21
5,17
5,18
6,11
6,12
6,8
6,24
6,19
7,20
7,23
7,13
7,21
7,11
8,15
8,24
8,18
8,20
9,16
9,17
9,14
9,11
9,23
9,20
10,21
10,19
10,20
10,12
10,17
11,23
11,21
11,16
12,17
12,18
12,13
12,22
12,19
12,21
13,22
13,14
13,19
13,23
13,21
13,17
14,19
14,21
14,20
14,23
15,23
16,22
16,24
16,18
16,17
16,19
16,23
17,23
17,24
18,24
18,23
18,22
19,24
19,20
21,22
