0,15
0,7
0,13
0,9
0,14
0,8
0,18
1,12
1,2
1,8
1,16
1,9
1,18
1,17
1,19
1,24
1,4
1,13
1,23
1,11
1,6
1,21
1,22
2,3
2,14
2,19
2,18
2,4
2,13
2,24
2,6
2,16
2,9
3,4
3,17
3,11
3,5
3,18
3,10
3,23
4,11
4,13
4,19
4,21
4,17
4,5
4,14
4,20
4,6
4,15
4,9
4,18
4,7
4,12
4,16
5,20
5,22
5,16
5,7
5,17
5,23
5,12
5,21
5,9
6,17
6,20
6,23
6,7
6,19
6,18
6,14
6,22
6,13
7,21
7,15
7,18
7,22
7,23
7,9
7,8
7,11
7,10
7,24
8,20
8,9
8,15
8,16
8,18
8,12
8,17
8,10
8,24
9,24
9,11
9,21
9,23
9,17
9,20
9,13
9,19
10,18
10,24
10,22
10,21
10,19
10,11
10,23
11,24
11,12
11,19
11,18
11,13
11,22
11,21
11,20
11,14
11,16
11,23
12,21
12,19
12,23
12,20
13,22
13,24
13,20
13,15
13,17
14,24
14,22
14,16
15,17
15,16
15,24
15,18
15,19
15,20
16,23
16,20
17,18
17,20
17,19
17,24
18,20
18,19
18,21
19,22
19,20
20,24
21,24
22,24
