0,18
0,1
0,12
0,7
0,9
0,10
0,16
0,24
0,3
0,11
0,17
1,7
1,15
1,2
1,8
1,11
1,13
1,19
1,16
1,9
1,23
1,24
2,21
2,17
2,10
2,16
2,11
3,15
3,9
3,10
3,18
3,21
3,11
3,24
4,11
4,22
4,21
4,17
4,20
4,19
4,12
4,7
4,5
4,23
5,24
5,11
5,13
5,23
5,22
5,15
5,7
5,21
5,6
5,10
6,22
6,23
6,19
6,13
6,21
6,14
6,20
7,15
7,8
7,19
7,13
7,20
8,23
8,16
8,20
8,21
8,10
8,14
8,15
8,11
8,9
8,17
8,24
8,18
9,17
9,19
9,15
9,24
9,20
9,21
10,23
10,18
10,17
10,12
10,21
10,11
10,13
11,21
11,17
11,12
11,15
12,20
12,18
12,22
12,19
13,24
13,20
13,16
13,18
14,20
14,22
14,23
14,16
15,23
15,17
15,21
15,18
15,22
15,24
16,24
16,22
16,18
17,20
17,19
17,23
19,21
19,20
20,23
22,24
22,23
23,24
