0,49
0,2
0,48
0,3
0,47
0,46
0,5
0,12
1,2
1,3
1,49
1,4
1,48
1,5
1,47
1,8
2,3
2,4
2,6
2,48
2,29
2,11
2,44
2,37
3,4
3,7
3,49
3,24
3,14
4,6
4,8
4,18
4,45
5,6
5,7
5,8
5,9
6,7
6,8
6,9
6,10
7,8
7,9
7,10
7,11
8,10
8,11
8,12
8,36
9,10
9,11
9,12
9,13
10,11
10,12
10,13
10,14
11,12
11,14
11,15
11,28
12,13
12,14
12,15
12,16
12,38
13,14
13,16
13,17
13,35
13,40
14,15
14,16
14,17
14,18
14,25
15,17
15,18
15,19
15,25
16,17
16,18
16,19
16,20
17,18
17,19
17,20
17,21
18,19
18,20
18,21
18,22
19,20
19,21
19,22
19,23
19,44
20,21
20,22
20,23
20,24
21,22
21,23
21,24
21,25
22,23
22,24
22,25
22,26
23,24
23,25
23,26
23,27
24,25
24,26
24,27
24,28
25,26
25,28
25,29
26,27
26,28
26,29
26,30
27,28
27,29
27,30
27,31
28,29
28,30
28,32
29,31
29,32
29,33
30,31
30,32
30,33
30,34
31,32
31,33
31,34
31,35
32,33
32,34
32,35
32,36
33,34
33,35
33,36
33,41
34,35
34,36
34,37
34,38
35,36
35,37
35,38
35,39
35,49
36,38
36,39
36,40
37,38
37,39
37,41
38,39
38,40
38,42
39,40
39,41
39,42
39,43
40,41
40,43
40,44
41,42
41,43
41,44
41,45
42,43
42,45
42,46
42,47
43,44
43,45
43,46
43,47
44,45
44,47
44,48
45,46
45,47
45,48
45,49
46,47
46,48
46,49
47,48
47,49
48,49
