0,1
0,24
0,2
0,23
0,3
0,22
0,4
0,21
1,2
1,3
1,24
1,4
1,23
1,19
2,3
2,4
2,5
2,24
2,6
2,23
2,19
3,4
3,5
3,6
3,7
3,24
3,19
4,5
4,6
4,7
4,8
5,6
5,8
5,9
5,20
6,7
6,8
6,9
6,10
6,22
7,8
7,9
7,10
7,11
7,13
8,9
8,10
8,11
8,12
9,10
9,11
9,12
9,13
10,11
10,12
10,13
10,14
11,12
11,13
11,14
11,15
12,13
12,15
12,16
12,22
13,14
13,15
13,16
14,15
14,16
14,17
14,18
15,16
15,17
15,18
15,19
16,17
16,18
16,19
16,20
17,18
17,19
17,20
17,21
18,19
18,20
18,21
18,22
19,22
19,23
20,21
20,22
20,23
20,24
21,22
21,23
21,24
22,23
22,24
23,24
