0,18
0,44
1,33
1,2
1,14
1,84
1,89
2,6
2,23
2,60
3,37
3,11
3,46
3,79
3,26
3,28
3,69
4,81
4,40
4,10
4,13
4,72
4,19
5,36
5,37
5,75
5,16
5,54
6,65
6,73
6,44
6,15
6,85
6,30
7,50
7,23
7,25
8,83
8,51
8,38
8,88
8,25
8,12
9,34
9,84
10,35
10,13
10,49
10,28
11,70
11,27
12,32
12,53
12,55
12,28
13,24
14,75
14,51
14,26
15,74
16,38
16,43
17,67
17,39
17,81
17,35
17,84
17,23
17,62
18,80
18,73
19,64
19,89
20,52
20,57
20,45
21,66
21,28
22,65
22,42
22,91
23,70
23,48
24,58
24,62
25,37
25,31
26,37
26,47
27,65
27,42
27,50
27,51
28,80
28,42
29,69
29,71
29,75
29,78
29,80
29,49
29,91
30,55
31,85
32,39
32,40
32,41
33,83
33,53
33,61
34,46
34,84
36,48
36,87
38,74
39,67
39,73
39,51
40,48
40,51
40,52
40,88
41,67
41,62
42,85
43,52
44,73
44,47
44,80
44,78
44,89
45,54
45,55
45,58
46,71
47,77
48,77
48,60
49,55
50,64
50,71
50,56
51,52
51,54
53,61
55,56
57,80
57,81
57,88
58,76
58,85
59,88
59,72
59,90
59,76
60,88
60,77
60,79
61,68
61,90
62,71
63,86
63,75
63,76
64,82
65,69
65,80
65,90
66,67
66,70
66,79
67,74
68,81
70,91
71,81
74,86
74,87
75,88
75,90
76,86
82,88
84,90
86,87
90,91
