0,1
0,2
0,4
0,5
0,6
0,17
0,27
0,29
0,30
1,2
1,3
1,4
1,5
1,6
1,14
1,28
1,30
1,31
2,3
2,5
2,6
2,7
2,12
2,24
2,29
2,30
2,31
3,6
3,7
3,8
3,9
3,12
3,18
3,26
3,30
4,5
4,6
4,8
4,9
4,12
4,21
4,31
5,6
5,7
5,8
5,9
5,10
5,23
5,29
6,7
6,8
6,9
6,10
6,11
6,15
7,8
7,10
7,11
7,12
7,16
7,18
7,24
8,9
8,11
8,12
8,13
8,16
8,19
8,27
9,10
9,11
9,13
9,14
9,20
9,25
10,11
10,12
10,13
10,14
10,15
10,16
10,31
11,13
11,14
11,15
11,17
11,21
11,23
11,26
11,28
11,30
12,13
12,14
12,15
12,16
12,23
12,26
13,14
13,15
13,16
13,18
13,19
13,25
14,15
14,16
14,18
14,20
14,21
14,22
14,27
14,29
15,16
15,17
15,18
15,20
16,18
16,20
16,21
17,20
17,21
17,23
17,28
17,31
18,19
18,20
18,21
18,23
19,21
19,22
19,23
19,24
20,21
20,23
20,25
21,24
21,25
21,26
21,29
22,23
22,24
22,25
22,26
23,24
23,27
23,31
24,25
24,26
24,30
25,26
25,27
25,29
26,27
26,28
26,29
27,28
27,30
27,31
28,29
29,30
30,31
