0,16
0,66
0,69
0,33
0,40
0,42
0,2
0,48
0,67
0,29
0,30
1,34
1,38
1,6
1,43
1,46
1,29
1,70
1,61
2,42
2,14
2,18
2,55
2,25
2,58
2,61
2,62
3,69
3,70
3,45
3,46
3,19
3,9
3,29
4,34
4,36
4,41
4,46
4,18
4,51
4,23
5,19
5,41
5,11
5,13
5,45
5,15
5,50
5,35
5,53
5,57
5,61
6,39
6,9
6,63
6,27
6,62
6,31
7,37
7,39
7,40
7,9
7,46
7,48
8,40
8,41
8,45
8,17
8,51
8,54
8,25
8,22
8,28
8,62
9,67
9,35
9,68
9,10
9,55
9,14
9,52
9,21
9,54
9,23
9,38
10,34
10,11
10,71
10,15
10,43
10,45
10,17
10,18
10,20
10,54
10,25
10,47
10,31
11,38
11,51
11,58
11,30
11,31
12,32
12,38
12,20
12,23
12,26
12,47
12,63
13,67
13,46
13,19
13,20
13,21
13,57
13,58
14,39
14,72
14,34
14,51
14,27
14,42
15,35
15,68
15,61
15,22
15,55
15,29
15,31
16,69
16,71
16,29
16,62
16,37
17,68
17,73
17,72
17,52
17,36
17,53
18,69
18,44
18,20
18,52
18,27
19,65
19,39
19,51
19,56
19,29
19,62
20,36
20,71
20,47
20,21
21,72
21,52
21,61
21,63
22,32
22,36
22,46
22,51
22,52
22,55
23,63
23,44
23,41
23,29
23,30
23,52
24,32
24,36
24,60
24,51
24,61
24,31
25,66
25,30
26,65
26,37
26,73
26,51
26,58
27,33
27,51
27,57
27,59
28,33
28,34
28,69
28,72
28,52
29,59
29,36
29,44
30,70
30,71
30,52
30,57
31,66
31,38
31,65
31,53
31,55
32,54
32,48
32,59
33,72
33,73
33,69
34,41
34,48
34,68
34,59
35,43
35,50
35,56
35,71
36,68
36,40
36,71
36,72
36,50
37,70
37,44
37,45
37,61
37,62
38,70
38,72
38,45
38,48
38,50
38,60
39,52
39,63
40,64
40,73
40,43
40,63
41,73
41,50
42,48
42,55
42,62
43,71
43,47
43,67
43,61
44,73
44,56
45,70
45,46
45,53
46,64
47,70
48,65
48,64
48,66
48,62
49,64
49,66
49,71
49,72
49,55
49,61
50,56
50,58
50,60
50,63
51,59
51,63
52,63
53,64
53,71
54,64
54,66
54,73
55,67
56,67
56,70
56,63
57,68
58,70
59,60
60,67
60,70
60,72
61,66
61,63
65,66
65,70
68,69
68,73
