0,1
0,2
0,69
0,70
0,71
0,66
1,2
1,3
1,4
1,70
1,34
2,3
2,4
2,71
2,24
2,59
3,4
3,5
3,61
4,5
4,7
4,40
4,15
4,55
4,69
5,32
5,7
5,52
5,24
6,7
6,8
6,9
7,8
7,9
7,10
8,32
8,10
8,15
9,10
9,11
9,12
9,13
10,11
10,12
10,17
11,12
11,13
11,14
12,38
12,13
12,14
12,15
13,14
13,16
14,70
14,49
14,41
14,45
15,71
15,16
15,17
15,18
15,62
16,17
16,18
16,47
16,28
17,34
17,18
17,19
18,68
18,20
18,21
19,20
19,21
19,22
20,21
20,22
20,23
20,59
21,33
21,53
21,22
21,24
22,23
22,24
22,25
23,24
23,25
23,26
24,47
24,25
24,27
25,60
25,50
25,27
26,44
26,50
26,27
26,28
26,29
27,66
27,28
27,29
28,52
28,29
28,30
29,32
29,30
29,31
30,32
30,33
30,31
31,32
31,33
31,34
32,33
32,35
33,34
33,36
33,69
34,35
34,37
34,46
35,36
35,37
35,38
36,37
36,38
36,39
37,38
37,40
37,42
37,68
38,39
38,40
39,40
39,41
39,42
40,41
40,43
41,42
41,60
41,61
42,43
42,44
43,70
43,44
43,45
43,46
44,47
44,53
44,55
45,66
45,46
45,47
45,58
46,47
46,48
47,49
47,50
48,49
48,50
48,51
49,50
49,52
49,55
50,51
50,52
50,54
51,52
51,53
51,54
52,53
52,54
52,55
53,55
53,56
54,55
54,57
55,58
56,57
56,58
56,59
57,58
57,59
57,60
58,59
58,60
59,60
59,61
60,62
61,64
61,62
61,63
62,70
62,63
63,64
63,65
63,66
64,65
64,66
64,67
65,66
65,67
65,68
66,67
66,68
66,69
67,68
67,69
67,70
68,69
68,70
68,71
69,70
