0,1
0,2
0,68
0,69
1,2
1,3
1,69
2,3
2,4
3,4
3,13
4,22
4,5
4,6
5,6
5,7
6,8
6,7
7,8
7,9
8,56
8,9
8,10
9,10
9,11
10,11
10,12
11,18
11,12
11,13
12,13
12,14
13,38
13,15
14,16
14,15
15,16
15,17
16,17
16,18
17,18
17,19
18,20
19,20
19,21
20,21
20,22
21,52
21,22
22,23
22,58
23,24
23,25
24,25
24,26
25,26
25,27
26,27
26,28
27,28
27,46
28,29
28,30
29,30
29,31
30,32
30,31
31,32
31,33
32,33
32,34
33,49
33,34
33,35
34,35
34,36
35,36
35,37
36,37
36,38
37,38
37,39
38,40
38,39
39,40
39,41
40,41
40,42
41,42
41,43
42,43
42,44
43,44
43,45
44,45
44,46
45,46
45,47
46,66
46,47
47,48
47,49
48,49
48,50
49,50
50,51
50,52
51,56
51,52
51,53
52,53
52,54
53,54
53,55
54,56
54,55
55,56
55,57
57,58
57,59
58,60
59,60
59,61
60,61
60,62
61,62
61,63
62,64
62,63
63,64
63,65
64,65
64,66
65,66
65,67
66,67
66,68
67,68
67,69
68,69
